name,period,reason,trades,mean_net_pct
ablation_no_trailing,all83,failed_followthrough,51,-0.05234686313212647
ablation_no_trailing,all83,scheduled_flatten,31,1.4386443394400965
ablation_no_trailing,all83,soft_failure_loss,172,-0.12268450337930006
ablation_no_expanded_trail,fit28,failed_followthrough,15,-0.05232725959846811
ablation_no_expanded_trail,fit28,scheduled_flatten,5,3.2820354589769467
ablation_no_expanded_trail,fit28,soft_failure_loss,41,-0.11113717483170991
ablation_no_expanded_trail,fit28,trailing,1,-0.15139940364885576
ablation_no_expanded_trail,validation28,failed_followthrough,20,-0.06493715433565125
ablation_no_expanded_trail,validation28,scheduled_flatten,12,1.5391107614055066
ablation_no_expanded_trail,validation28,soft_failure_loss,68,-0.1535397989672007
ablation_no_expanded_trail,validation28,trailing,3,-0.22701486542403065
ablation_no_expanded_trail,development56,failed_followthrough,35,-0.05953291373400135
ablation_no_expanded_trail,development56,scheduled_flatten,17,2.0517356724559304
ablation_no_expanded_trail,development56,soft_failure_loss,109,-0.13759018805385098
ablation_no_expanded_trail,development56,trailing,4,-0.20811099998023697
ablation_no_expanded_trail,stress27,failed_followthrough,16,-0.03662737744052517
ablation_no_expanded_trail,stress27,scheduled_flatten,9,0.7938419079852288
ablation_no_expanded_trail,stress27,soft_failure_loss,63,-0.09689530291063259
ablation_no_expanded_trail,stress27,trailing,1,1.8832477854246663
ablation_no_expanded_trail,all83,failed_followthrough,51,-0.05234686313212647
ablation_no_expanded_trail,all83,scheduled_flatten,26,1.6163109078314566
ablation_no_expanded_trail,all83,soft_failure_loss,172,-0.12268450337930006
ablation_no_expanded_trail,all83,trailing,5,0.21016075710074367
ablation_no_stall,fit28,failed_followthrough,15,-0.05232725959846811
ablation_no_stall,fit28,scheduled_flatten,5,3.2820354589769467
ablation_no_stall,fit28,soft_failure_loss,41,-0.11113717483170991
ablation_no_stall,fit28,trailing,1,-0.15139940364885576
ablation_no_stall,validation28,failed_followthrough,20,-0.06493715433565125
ablation_no_stall,validation28,scheduled_flatten,12,1.5391107614055066
ablation_no_stall,validation28,soft_failure_loss,68,-0.1535397989672007
ablation_no_stall,validation28,trailing,3,-0.22701486542403065
ablation_no_stall,development56,failed_followthrough,35,-0.05953291373400135
ablation_no_stall,development56,scheduled_flatten,17,2.0517356724559304
ablation_no_stall,development56,soft_failure_loss,109,-0.13759018805385098
ablation_no_stall,development56,trailing,4,-0.20811099998023697
ablation_no_stall,stress27,failed_followthrough,16,-0.03662737744052517
ablation_no_stall,stress27,scheduled_flatten,9,0.7938419079852288
ablation_no_stall,stress27,soft_failure_loss,63,-0.09689530291063259
ablation_no_stall,stress27,trailing,1,1.8832477854246663
ablation_no_stall,all83,failed_followthrough,51,-0.05234686313212647
ablation_no_stall,all83,scheduled_flatten,26,1.6163109078314566
ablation_no_stall,all83,soft_failure_loss,172,-0.12268450337930006
ablation_no_stall,all83,trailing,5,0.21016075710074367
ablation_no_late_tightening,fit28,failed_followthrough,15,-0.05232725959846811
ablation_no_late_tightening,fit28,scheduled_flatten,5,3.2820354589769467
ablation_no_late_tightening,fit28,soft_failure_loss,41,-0.11113717483170991
ablation_no_late_tightening,fit28,trailing,1,-0.15139940364885576
ablation_no_late_tightening,validation28,failed_followthrough,20,-0.06493715433565125
ablation_no_late_tightening,validation28,scheduled_flatten,12,1.5391107614055066
ablation_no_late_tightening,validation28,soft_failure_loss,68,-0.1535397989672007
ablation_no_late_tightening,validation28,trailing,3,-0.22701486542403065
ablation_no_late_tightening,development56,failed_followthrough,35,-0.05953291373400135
ablation_no_late_tightening,development56,scheduled_flatten,17,2.0517356724559304
ablation_no_late_tightening,development56,soft_failure_loss,109,-0.13759018805385098
ablation_no_late_tightening,development56,trailing,4,-0.20811099998023697
ablation_no_late_tightening,stress27,failed_followthrough,16,-0.03662737744052517
ablation_no_late_tightening,stress27,scheduled_flatten,9,0.7938419079852288
ablation_no_late_tightening,stress27,soft_failure_loss,63,-0.09689530291063259
ablation_no_late_tightening,stress27,trailing,1,1.8832477854246663
ablation_no_late_tightening,all83,failed_followthrough,51,-0.05234686313212647
ablation_no_late_tightening,all83,scheduled_flatten,26,1.6163109078314566
ablation_no_late_tightening,all83,soft_failure_loss,172,-0.12268450337930006
ablation_no_late_tightening,all83,trailing,5,0.21016075710074367
ablation_flatten1545,fit28,failed_followthrough,15,-0.05232725959846811
ablation_flatten1545,fit28,scheduled_flatten,5,3.2820354589769467
ablation_flatten1545,fit28,soft_failure_loss,41,-0.11113717483170991
ablation_flatten1545,fit28,trailing,1,-0.15139940364885576
ablation_flatten1545,validation28,failed_followthrough,20,-0.06493715433565125
ablation_flatten1545,validation28,scheduled_flatten,12,1.5391107614055066
ablation_flatten1545,validation28,soft_failure_loss,68,-0.1535397989672007
ablation_flatten1545,validation28,trailing,3,-0.22701486542403065
ablation_flatten1545,development56,failed_followthrough,35,-0.05953291373400135
ablation_flatten1545,development56,scheduled_flatten,17,2.0517356724559304
ablation_flatten1545,development56,soft_failure_loss,109,-0.13759018805385098
ablation_flatten1545,development56,trailing,4,-0.20811099998023697
ablation_flatten1545,stress27,failed_followthrough,16,-0.03662737744052517
ablation_flatten1545,stress27,scheduled_flatten,9,0.7938419079852288
ablation_flatten1545,stress27,soft_failure_loss,63,-0.09689530291063259
ablation_flatten1545,stress27,trailing,1,1.8832477854246663
ablation_flatten1545,all83,failed_followthrough,51,-0.05234686313212647
ablation_flatten1545,all83,scheduled_flatten,26,1.6163109078314566
ablation_flatten1545,all83,soft_failure_loss,172,-0.12268450337930006
ablation_flatten1545,all83,trailing,5,0.21016075710074367
ablation_safety_08,fit28,failed_followthrough,15,-0.05232725959846811
ablation_safety_08,fit28,scheduled_flatten,5,3.2820354589769467
ablation_safety_08,fit28,soft_failure_loss,41,-0.11113717483170991
ablation_safety_08,fit28,trailing,1,-0.15139940364885576
ablation_safety_08,validation28,failed_followthrough,20,-0.06493715433565125
ablation_safety_08,validation28,scheduled_flatten,12,1.5391107614055066
ablation_safety_08,validation28,soft_failure_loss,68,-0.1535397989672007
ablation_safety_08,validation28,trailing,3,-0.22701486542403065
ablation_safety_08,development56,failed_followthrough,35,-0.05953291373400135
ablation_safety_08,development56,scheduled_flatten,17,2.0517356724559304
ablation_safety_08,development56,soft_failure_loss,109,-0.13759018805385098
ablation_safety_08,development56,trailing,4,-0.20811099998023697
ablation_safety_08,stress27,failed_followthrough,16,-0.03662737744052517
ablation_safety_08,stress27,scheduled_flatten,9,0.7938419079852288
ablation_safety_08,stress27,soft_failure_loss,63,-0.09689530291063259
ablation_safety_08,stress27,trailing,1,1.8832477854246663
ablation_safety_08,all83,failed_followthrough,51,-0.05234686313212647
ablation_safety_08,all83,scheduled_flatten,26,1.6163109078314566
ablation_safety_08,all83,soft_failure_loss,172,-0.12268450337930006
ablation_safety_08,all83,trailing,5,0.21016075710074367
ablation_soft_loss_always_active,fit28,failed_followthrough,12,-0.03108327556447012
ablation_soft_loss_always_active,fit28,scheduled_flatten,2,3.4425993815487903
ablation_soft_loss_always_active,fit28,soft_failure_loss,48,-0.11365084817107765
ablation_soft_loss_always_active,validation28,failed_followthrough,13,-0.04822313008811487
ablation_soft_loss_always_active,validation28,scheduled_flatten,8,1.816357964667693
ablation_soft_loss_always_active,validation28,soft_failure_loss,81,-0.14335492268941757
ablation_soft_loss_always_active,validation28,trailing,1,0.23549621838488316
ablation_soft_loss_always_active,development56,failed_followthrough,25,-0.03999599991676538
ablation_soft_loss_always_active,development56,scheduled_flatten,10,2.1416062480439124
ablation_soft_loss_always_active,development56,soft_failure_loss,129,-0.13230224379887248
ablation_soft_loss_always_active,development56,trailing,1,0.23549621838488316
ablation_soft_loss_always_active,stress27,failed_followthrough,15,-0.03694384234097765
ablation_soft_loss_always_active,stress27,scheduled_flatten,5,1.299961824091304
ablation_soft_loss_always_active,stress27,soft_failure_loss,68,-0.09430422789118588
ablation_soft_loss_always_active,stress27,trailing,1,1.8832477854246663
ablation_soft_loss_always_active,all83,failed_followthrough,40,-0.038851440825844984
ablation_soft_loss_always_active,all83,scheduled_flatten,15,1.861058106726376
ablation_soft_loss_always_active,all83,soft_failure_loss,197,-0.1191861773941888
ablation_soft_loss_always_active,all83,trailing,2,1.0593720019047748
ablation_entry_after1045,fit28,failed_followthrough,6,-0.03054419639477131
ablation_entry_after1045,fit28,scheduled_flatten,3,5.168837378962097
ablation_entry_after1045,fit28,soft_failure_loss,26,-0.09678130892957591
ablation_entry_after1045,fit28,trailing,1,-0.15139940364885576
ablation_entry_after1045,validation28,failed_followthrough,17,-0.04855458627589771
ablation_entry_after1045,validation28,scheduled_flatten,8,0.9082478435446353
ablation_entry_after1045,validation28,soft_failure_loss,40,-0.12116436286139713
ablation_entry_after1045,validation28,trailing,1,0.41469145290717013
ablation_entry_after1045,development56,failed_followthrough,23,-0.04385622369821256
ablation_entry_after1045,development56,scheduled_flatten,11,2.0702268077493975
ablation_entry_after1045,development56,soft_failure_loss,66,-0.11155891737310393
ablation_entry_after1045,development56,trailing,2,0.13164602462915717
ablation_entry_after1045,stress27,failed_followthrough,14,-0.040933816055220486
ablation_entry_after1045,stress27,scheduled_flatten,4,1.0409433843656488
ablation_entry_after1045,stress27,soft_failure_loss,41,-0.11175016824887472
ablation_entry_after1045,all83,failed_followthrough,37,-0.04275044783329663
ablation_entry_after1045,all83,scheduled_flatten,15,1.7957512281803978
ablation_entry_after1045,all83,soft_failure_loss,107,-0.11163220041896002
ablation_entry_after1045,all83,trailing,2,0.13164602462915717
