name,period,symbol,direction,jobs,trades,trade_rate_pct,cost_bps,win_rate_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,mean_trade_pct,mean_job_bps,mean_gross_points,worst_stream_mdd_pct,p05_pct,cvar05_pct,worst_trade_pct,trim_top1_mean_pct,held_until_flatten_pct,unclosed_after_day_pct
selected_1m,validation28,EXCLUDE_US.TSLA,BOTH_COUNTERFACTUAL,504,93,18.452380952380953,2,10.75268817204301,1.3210438189300644,-0.13936754445893554,9.478848350659634,1.142029921766221,0.01766593547536552,0.32597857127162566,0.40474071615053453,-1.5768527196855286,-0.3941685368566478,-0.4941249466086752,-0.6087414519270011,-0.041795898489429176,9.67741935483871,0.0
selected_1m,development56,US.AAPL,LONG,56,8,14.285714285714286,2,12.5,0.8298239649149263,-0.08372049731590352,9.911837501200477,1.4159767858857824,0.030472560462950223,0.4353222923278603,0.17316315437498986,-0.30173180544283973,-0.15305147249968462,-0.15788575181915793,-0.15788575181915793,-0.0837204973159035,12.5,0.0
selected_1m,development56,US.AAPL,SHORT,56,3,5.357142857142857,2,33.333333333333336,0.058008651741116066,-0.06102503933779892,0.9505713125396626,0.4752856562698313,-0.021347142311493917,-0.1143596909544317,-0.013321843999998842,-0.12201301952561305,-0.06443236582894735,-0.06528419745173447,-0.06528419745173447,-0.06102503933779892,33.33333333333333,0.0
selected_1m,development56,US.AMD,LONG,56,6,10.714285714285714,2,0.0,,-0.2630326583035676,,0.0,-0.2630326583035676,-2.81820705325251,-1.2999166666666515,-1.5685303509844206,-0.4827400602703818,-0.5234831281584792,-0.5234831281584792,-0.30371564584783123,0.0,0.0
selected_1m,development56,US.AMD,SHORT,56,5,8.928571428571429,2,0.0,,-0.2789334418068065,,0.0,-0.2789334418068065,-2.4904771589893437,-1.231480000000022,-1.3877160538144362,-0.5474267928287221,-0.6087414519270011,-0.6087414519270011,-0.3300600400526498,0.0,0.0
selected_1m,development56,US.IWM,LONG,56,11,19.642857142857142,2,0.0,,-0.07662860351507103,,0.0,-0.07662860351507103,-1.505204711903181,-0.1665238350000002,-0.8398115950755458,-0.16481763155594673,-0.18895809176744996,-0.18895809176744996,-0.08195421848684013,0.0,0.0
selected_1m,development56,US.IWM,SHORT,56,15,26.785714285714285,2,6.666666666666667,0.5585152008686349,-0.09191782458790337,6.0762447694191515,0.43401748352993935,-0.048555622890800836,-1.3005970417178794,-0.08295683660000654,-0.7388411482535107,-0.2115801326669001,-0.307799362729974,-0.307799362729974,-0.09191782458790337,13.333333333333334,0.0
selected_1m,development56,US.META,LONG,56,3,5.357142857142857,2,0.0,,-0.2124222064624042,,0.0,-0.2124222064624042,-1.1379761060485938,-1.1653295333333442,-0.6363085906390675,-0.4085352221500244,-0.44035974973931846,-0.44035974973931846,-0.2812371117928481,0.0,0.0
selected_1m,development56,US.META,SHORT,56,6,10.714285714285714,2,0.0,,-0.14270110489506177,,0.0,-0.14270110489506177,-1.5289404095899477,-0.719125854500002,-0.853338193212827,-0.23786910315539336,-0.2456417216633088,-0.2456417216633088,-0.15992975770164775,0.0,0.0
selected_1m,development56,US.MSFT,LONG,56,3,5.357142857142857,2,0.0,,-0.21012177752335806,,0.0,-0.21012177752335806,-1.1256523795894182,-0.7412712240000209,-0.6291540605660173,-0.2917722552256397,-0.2974210120629538,-0.2974210120629538,-0.26917722787638354,0.0,0.0
selected_1m,development56,US.MSFT,SHORT,56,4,7.142857142857143,2,0.0,,-0.04607385640805017,,0.0,-0.04607385640805017,-0.32909897434321556,-0.10502728624999236,-0.1841800936344229,-0.07253206800309861,-0.07372289436903769,-0.07372289436903769,-0.05662567624523375,0.0,0.0
selected_1m,development56,US.MU,LONG,56,11,19.642857142857142,2,18.181818181818183,6.709071045758036,-0.23424355826083568,28.641432428580718,6.364762761906826,1.0281772788335046,20.196339405658126,9.06633990554546,-1.607457260523748,-0.3776147004597808,-0.4078838125129604,-0.4078838125129604,0.33799626358889573,18.181818181818183,0.0
selected_1m,development56,US.MU,SHORT,56,7,12.5,2,28.571428571428573,4.362120770691306,-0.34948211882469987,12.481670837297816,4.992668334919126,0.9966901353227305,12.458626691534132,9.640936619714255,-1.3638155125738072,-0.45861711941966327,-0.4901565907056163,-0.4901565907056163,0.19781397639073733,28.57142857142857,0.0
selected_1m,development56,US.NVDA,LONG,56,5,8.928571428571429,2,20.0,0.5480644494446684,-0.08331037333107404,6.578585925508573,1.6446464813771433,0.04296459122407445,0.3836124216435219,0.11291904880000062,-0.22810756681180822,-0.11649357150968911,-0.11807673877854323,-0.11807673877854323,-0.08331037333107404,20.0,0.0
selected_1m,development56,US.NVDA,SHORT,56,9,16.071428571428573,2,0.0,,-0.12742629909082423,,0.0,-0.12742629909082423,-2.0479226639596755,-0.21802552266666453,-1.1411900873865122,-0.2272316532612275,-0.2654843791956921,-0.2654843791956921,-0.13905074793458683,0.0,0.0
selected_1m,development56,US.QQQ,LONG,56,14,25.0,2,7.142857142857143,1.6134421360828166,-0.06775210466733345,23.813904291311776,1.8318387916393672,0.05233319824339155,1.3083299560847887,0.5110505713571375,-0.8772789788775603,-0.1243522514336302,-0.12852284509573073,-0.12852284509573073,-0.06775210466733345,7.142857142857142,0.0
selected_1m,development56,US.QQQ,SHORT,56,8,14.285714285714286,2,25.0,0.7466747700268602,-0.06585293390569039,11.33851942111177,3.779506473703923,0.13727899207744723,1.9611284582492463,1.1589066853750012,-0.20045181098800047,-0.0847840348823514,-0.08702022262370132,-0.08702022262370132,0.0004257517766696527,25.0,0.0
selected_1m,development56,US.SPY,LONG,56,16,28.571428571428573,2,6.25,0.5465405892883665,-0.04594307967293985,11.896037296130041,0.7930691530753361,-0.008912850362858203,-0.25465286751023436,0.08135522787501515,-0.4534164738801749,-0.0716322176619376,-0.08259072325577148,-0.08259072325577148,-0.045943079672939834,6.25,0.0
selected_1m,development56,US.SPY,SHORT,56,14,25.0,2,14.285714285714286,0.9243821104993182,-0.06175080283444711,14.969556152615075,2.494926025435846,0.07912532764180506,1.9781331910451265,0.7397093684999975,-0.6031955681424672,-0.0865385531613398,-0.1018859056381454,-0.1018859056381454,-0.038885647356037105,7.142857142857142,0.0
selected_1m,development56,US.TSLA,LONG,56,6,10.714285714285714,2,33.333333333333336,1.927027435831443,-0.05499140264905387,35.0423401295911,17.52117006479555,0.6056815435111118,6.489445109047628,2.540833333333334,-0.14103989053786403,-0.11428573756402256,-0.1410398905378477,-0.1410398905378477,0.31977258679913795,33.33333333333333,0.0
selected_1m,development56,US.TSLA,SHORT,56,11,19.642857142857142,2,9.090909090909092,1.640332294287435,-0.17866474829472911,9.181062912206434,0.9181062912206432,-0.013301380787259644,-0.26127712260688585,-0.039836363636358,-1.1132245639074334,-0.37046462107491196,-0.45600526302210925,-0.45600526302210925,-0.17866474829472911,9.090909090909092,0.0
