variation,id,period,jobs,trades,trade_rate_pct,cost_bps,win_rate_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,mean_trade_pct,mean_job_bps,mean_gross_points,worst_stream_mdd_pct,p05_pct,cvar05_pct,worst_trade_pct,trim_top1_mean_pct,held_until_flatten_pct,unclosed_after_day_pct
indicator_rsi_min_x1.2,9d5ac8b84956,stress27,540,25,4.62962962962963,5,12.0,0.24798356825367313,-0.129816738412772,1.910258810117165,0.2604898377432498,-0.08448070161279858,-0.3911143593185119,-0.32618147780000756,-0.9862311735309937,-0.27143575818323556,-0.397286497077771,-0.5039449720837508,-0.10591461044532743,12.0,0.0
indicator_rsi_min_x1.2,9d5ac8b84956,all83,1660,69,4.156626506024097,2,11.594202898550725,1.079593444924596,-0.14026084704887418,7.697040675566501,1.0094479574513444,0.001171534629209373,0.004869631892496792,0.22727232946376585,-2.4188349920769125,-0.4667690884590941,-0.5298232287542894,-0.6317082240693118,-0.04196262592724231,11.594202898550725,0.0
indicator_rsi_min_x1.2,9d5ac8b84956,all83,1660,69,4.156626506024097,5,11.594202898550725,1.0495934449245963,-0.17026084704887415,6.16462012915574,0.8084747710368183,-0.028828465370790635,-0.11982916328822614,0.22727232946376585,-2.6242880906871435,-0.4967690884590942,-0.5598232287542896,-0.6617082240693118,-0.07196262592724231,11.594202898550725,0.0
exit_trail_x0.8,1ec4a590addd,development56,1120,165,14.732142857142858,2,10.303030303030303,2.019413307618257,-0.12155733275626227,16.61284648016615,1.9082323659650307,0.09902752110050642,1.4588875876413891,1.0815014699393932,-1.607457260523748,-0.3578778029661919,-0.4282724828464758,-0.5234831281584792,0.01607120528459675,7.878787878787878,0.0
exit_trail_x0.8,1ec4a590addd,development56,1120,165,14.732142857142858,5,9.696969696969697,2.1138415537565005,-0.1505498246880568,14.040810463488988,1.5077380363478108,0.06902752110050638,1.016923301927103,1.0815014699393932,-1.8143739182192142,-0.3878778029661919,-0.45827248284647576,-0.5534831281584792,-0.013928794715403266,7.878787878787878,0.0
exit_trail_x0.8,1ec4a590addd,stress27,540,89,16.48148148148148,2,7.865168539325842,1.2448267317292547,-0.0875875889641082,14.212364405182587,1.2132506199546111,0.017209043000538292,0.2836305235273903,-0.07615493003371007,-0.9116552488847907,-0.1799157728403339,-0.2303568686430293,-0.2856913892325098,-0.025142892526965624,6.741573033707865,0.0
exit_trail_x0.8,1ec4a590addd,stress27,540,89,16.48148148148148,5,7.865168539325842,1.2148267317292545,-0.11758758896410822,10.331249602371397,0.881935941665851,-0.012790956999461707,-0.21081392091705406,-0.07615493003371007,-1.0901526257262706,-0.2099157728403339,-0.2603568686430293,-0.3156913892325098,-0.05514289252696563,6.741573033707865,0.0
exit_trail_x0.8,1ec4a590addd,all83,1660,254,15.301204819277109,2,9.448818897637794,1.793492222983965,-0.10944638062166821,16.386948684796334,1.7099424714570086,0.07035884176626563,1.076575048712739,0.6758659597125972,-2.4226534026315694,-0.29908251259338203,-0.3964304219429008,-0.5234831281584792,-0.005326467616730284,7.480314960629922,0.0
exit_trail_x0.8,1ec4a590addd,all83,1660,254,15.301204819277109,5,9.05511811023622,1.8402283470525562,-0.13884894447436075,13.253455789808793,1.3196081522320444,0.04035884176626559,0.6175389041344252,0.6758659597125972,-2.7740693793072646,-0.329082512593382,-0.4264304219429008,-0.5534831281584792,-0.03532646761673028,7.480314960629922,0.0
exit_trail_x1.2,e619812de1d8,development56,1120,165,14.732142857142858,2,10.303030303030303,2.0609627760908333,-0.13345654783293756,15.442949855639679,1.773852348282936,0.09263514008648126,1.3647141173454826,1.0626466397030288,-2.417801934181063,-0.38339233318726307,-0.5950248069444098,-1.646964358498257,0.009600390147700153,10.303030303030303,0.0
exit_trail_x1.2,e619812de1d8,development56,1120,165,14.732142857142858,5,10.303030303030303,2.030962776090834,-0.1634565478329376,12.425092803052467,1.4272066057560264,0.06263514008648124,0.922749831631197,1.0626466397030288,-2.564807393324775,-0.4133923331872631,-0.6250248069444098,-1.676964358498257,-0.02039960985229983,10.303030303030303,0.0
exit_trail_x1.2,e619812de1d8,stress27,540,89,16.48148148148148,2,10.112359550561798,1.0104743183708613,-0.08630640810664308,11.707987165011959,1.3171485560638454,0.024604002436025885,0.40551041051968595,-0.029571535449439596,-0.9116552488847907,-0.1799157728403339,-0.2303568686430293,-0.2856913892325098,-0.01766389946152931,11.235955056179774,0.0
exit_trail_x1.2,e619812de1d8,stress27,540,89,16.48148148148148,5,10.112359550561798,0.9804743183708612,-0.1163064081066431,8.43009714023538,0.9483859282764805,-0.0053959975639741135,-0.08893403392475854,-0.029571535449439596,-1.0901526257262706,-0.2099157728403339,-0.2603568686430293,-0.3156913892325098,-0.04766389946152931,11.235955056179774,0.0
exit_trail_x1.2,e619812de1d8,all83,1660,254,15.301204819277109,2,10.236220472440944,1.697332156110843,-0.11691263915704479,14.517952621280529,1.655556000672341,0.06879745799636108,1.0526839958479346,0.679940271244093,-2.9095859758903164,-0.31604981290668027,-0.5216747174235526,-1.646964358498257,-0.006906513344044015,10.62992125984252,0.0
exit_trail_x1.2,e619812de1d8,all83,1660,254,15.301204819277109,5,10.236220472440944,1.6673321561108432,-0.14691263915704478,11.349140316841765,1.2942002115696751,0.03879745799636105,0.5936478512696209,0.679940271244093,-3.172278175293586,-0.34604981290668024,-0.5516747174235526,-1.676964358498257,-0.03690651334404401,10.62992125984252,0.0
exit_progress_x0.8,1f65af47735b,development56,1120,165,14.732142857142858,2,11.515151515151516,1.871192563606432,-0.14488397365661834,12.91511073572046,1.6807335888951287,0.08727029427064206,1.2856784423799947,1.029185219575756,-1.7056203001427628,-0.4528761603655511,-0.6008606250418737,-0.9299796947957348,0.004169718002832273,13.333333333333334,0.0
exit_progress_x0.8,1f65af47735b,development56,1120,165,14.732142857142858,5,11.515151515151516,1.8411925636064321,-0.17488397365661834,10.528080561696191,1.3700926758371756,0.05727029427064204,0.8437141566657087,1.029185219575756,-1.8829255909715181,-0.4828761603655511,-0.6308606250418737,-0.9599796947957349,-0.02583028199716776,13.333333333333334,0.0
exit_progress_x0.8,1f65af47735b,stress27,540,89,16.48148148148148,2,10.112359550561798,1.0268772759338798,-0.09950843380547585,10.319499932450668,1.1609437424007,0.014395739089515148,0.237263107216083,-0.1327778642022484,-1.3857420961768452,-0.19863523832636706,-0.4113869195728985,-1.0861572804104733,-0.02798816580061403,11.235955056179774,0.0
exit_progress_x0.8,1f65af47735b,stress27,540,89,16.48148148148148,5,10.112359550561798,0.9968772759338795,-0.12950843380547586,7.697392722941953,0.8659566813309698,-0.015604260910484865,-0.2571813372283616,-0.1327778642022484,-1.4748827237232032,-0.22863523832636706,-0.44138691957289844,-1.1161572804104731,-0.05798816580061404,11.235955056179774,0.0
exit_progress_x0.8,1f65af47735b,all83,1660,254,15.301204819277109,2,11.023622047244094,1.5998055068545407,-0.1288218356562139,12.418744840152197,1.5386055554170863,0.06173550918749128,0.944627670700168,0.6220406744724396,-2.4226534026315694,-0.37971878841561624,-0.594397806753235,-1.0861572804104733,-0.014052867915569615,12.598425196850393,0.0
exit_progress_x0.8,1f65af47735b,all83,1660,254,15.301204819277109,5,11.023622047244094,1.56980550685454,-0.1588218356562139,9.88406600621683,1.2245745494427933,0.03173550918749129,0.48559152612185463,0.6220406744724396,-2.7740693793072646,-0.4097187884156162,-0.6243978067532349,-1.1161572804104731,-0.04405286791556963,12.598425196850393,0.0
exit_progress_x1.2,8549d0d6f50e,development56,1120,165,14.732142857142858,2,8.484848484848484,1.7887114049217052,-0.12009461430125518,14.894185016779812,1.3809178161252804,0.04186468429948088,0.6167565097691379,0.5791578930303015,-2.296990436316715,-0.3578778029661919,-0.44989193992784127,-0.6087414519270011,-0.026812446869551063,8.484848484848486,0.0
exit_progress_x1.2,8549d0d6f50e,development56,1120,165,14.732142857142858,5,8.484848484848484,1.7587114049217052,-0.15009461430125517,11.717351839099251,1.0863769917045663,0.01186468429948087,0.1747922240548521,0.5791578930303015,-2.59038431424109,-0.3878778029661919,-0.4798919399278413,-0.6387414519270012,-0.05681244686955106,8.484848484848486,0.0
exit_progress_x1.2,8549d0d6f50e,stress27,540,89,16.48148148148148,2,8.98876404494382,1.1207400924895436,-0.08554871062867801,13.100607645088743,1.2938871748235796,0.02288174358419586,0.3771250331469318,-0.036204830494383576,-0.9116552488847907,-0.1799157728403339,-0.2303568686430293,-0.2856913892325098,-0.01940572943667559,8.98876404494382,0.0
exit_progress_x1.2,8549d0d6f50e,stress27,540,89,16.48148148148148,5,8.98876404494382,1.0907400924895436,-0.11554871062867801,9.439656111738845,0.9323117147396389,-0.00711825641580415,-0.11731941129751283,-0.036204830494383576,-1.0901526257262706,-0.2099157728403339,-0.2603568686430293,-0.3156913892325098,-0.049405729436675594,8.98876404494382,0.0
exit_progress_x1.2,8549d0d6f50e,all83,1660,254,15.301204819277109,2,8.661417322834646,1.5458127458554647,-0.10803332896729503,14.308665303865896,1.3568561926079727,0.03521318145042432,0.5388041017113119,0.3635386710078725,-2.4226534026315694,-0.28979675722316517,-0.41059940371715226,-0.6087414519270011,-0.02421566944288556,8.661417322834646,0.0
exit_progress_x1.2,8549d0d6f50e,all83,1660,254,15.301204819277109,5,8.661417322834646,1.5158127458554649,-0.13803332896729503,10.981498143934603,1.041348961924833,0.0052131814504242915,0.0797679571329982,0.3635386710078725,-2.7740693793072646,-0.3197967572231652,-0.4405994037171523,-0.6387414519270012,-0.05421566944288557,8.661417322834646,0.0
exit_soft_x0.8,e544820f702e,development56,1120,165,14.732142857142858,2,9.696969696969697,2.181111458366063,-0.11989980998940038,18.191116887999087,1.9534085248858082,0.103228555426887,1.5207778254853888,1.1082241409696958,-1.607457260523748,-0.34624247713873035,-0.44661238453673513,-0.6087414519270011,0.020323786044429876,10.303030303030303,0.0
exit_soft_x0.8,e544820f702e,development56,1120,165,14.732142857142858,5,9.696969696969697,2.151111458366063,-0.14989980998940036,14.350328119282947,1.5409748316008536,0.07322855542688697,1.0788135397711027,1.1082241409696958,-1.8143739182192142,-0.3762424771387303,-0.47661238453673505,-0.6387414519270012,-0.009676213955570142,10.303030303030303,0.0
exit_soft_x0.8,e544820f702e,stress27,540,89,16.48148148148148,2,10.112359550561798,1.0268772759338798,-0.08112987715569846,12.657202401073194,1.4239352701207344,0.03091579001066339,0.5095380205461187,0.00206595602247078,-0.8425479414115644,-0.1773319518962947,-0.2239351713275527,-0.2856913892325098,-0.011280387028089117,10.112359550561797,0.0
exit_soft_x0.8,e544820f702e,stress27,540,89,16.48148148148148,5,10.112359550561798,0.9968772759338795,-0.11112987715569844,8.970380436371807,1.0091677990918284,0.0009157900106633853,0.01509357610167431,0.00206595602247078,-1.0211490753334607,-0.2073319518962947,-0.2539351713275526,-0.3156913892325098,-0.04128038702808912,10.112359550561797,0.0
