name,period,jobs,trades,trade_rate_pct,cost_bps,win_rate_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,mean_trade_pct,mean_job_bps,mean_gross_points,worst_stream_mdd_pct,p05_pct,cvar05_pct,worst_trade_pct,trim_top1_mean_pct,held_until_flatten_pct,unclosed_after_day_pct,trading_dates,symbols_traded,max_win_pct,p90_win_pct,top1_winners_share_pct,top5_winners_share_pct,mean_without_best3_pct,mean_hold_minutes,mtm_mdd_pct
without_rvol,all83,1660,281,16.927710843373493,2,10.676156583629894,1.0128871243302047,-0.17535918892705965,5.776070991931386,0.6903670508284524,-0.048500151924504784,-0.8209965476377015,-0.21122531773309794,-6.372644496217172,-0.5309010437299254,-0.8108905489859544,-1.4019480974925493,-0.09012951067608546,4.98220640569395,0.0,77,10,5.126736046434105,1.6663810402321486,16.871692555161005,47.98242096373949,-0.09012951067608546,44.519572953736656,-8.057451347238608
without_adx,fit28,560,32,5.714285714285714,2,12.5,4.1831804214459885,-0.12557605264388122,33.311927978091425,4.75884685401306,0.41301850661735245,2.3601057520991566,3.2316942882187467,-0.5038192453806656,-0.2920688810762126,-0.4025119448874558,-0.5038192453806631,0.17665232711129772,6.25,0.0,15,10,7.740370071305053,6.738686449504408,46.25888254557677,100.0,-0.04622182180558388,40.625,-2.2323579752588363
without_adx,validation28,560,39,6.964285714285714,2,10.256410256410257,1.2446929381561962,-0.25556467085002,4.870363865303798,0.5566130131775769,-0.10169209556733115,-0.708212808415342,-0.2812755082307672,-2.078506847500605,-0.9589087122120891,-1.059258290364936,-1.0727094324737394,-0.16586732274977406,5.128205128205128,0.0,21,10,2.336966537365498,2.1415028665176727,46.938615656230084,100.0,-0.23776407098395708,43.84615384615385,-3.21052614597791
without_adx,development56,1120,71,6.339285714285714,2,11.267605633802816,2.7139366798010927,-0.19779195164729169,13.721168415591869,1.7423705924561104,0.13029014767083613,0.8259464718419077,1.30203482256338,-2.078506847500583,-0.7276519888985276,-0.9658839443980827,-1.0727094324737394,0.02157472019034736,5.633802816901409,0.0,36,10,7.740370071305053,5.403108287103545,35.65102554213034,87.83222709781079,-0.07803565528658597,42.394366197183096,-3.21052614597791
without_adx,stress27,540,40,7.407407407407407,2,12.5,0.36121539360953503,-0.12445614759300752,2.9023507524173895,0.41462153605962704,-0.06374720494268969,-0.47220151809399774,-0.10737771995000359,-1.2997237565744335,-0.28736969790194966,-0.522350060165782,-0.6911950496845553,-0.08626989520334849,2.5,0.0,19,10,0.8146377152230031,0.705983283696257,45.105370902526175,100.0,-0.11380236038388061,47.875,-1.6412737820946433
without_adx,all83,1660,111,6.686746987951807,2,11.711711711711711,1.8090438774197244,-0.17160059305647588,10.542177303690003,1.3984520913058167,0.06036677735965564,0.40365736668203467,0.7941384108468453,-2.7291900415114867,-0.6177146750173513,-0.8690448231068166,-1.0727094324737394,-0.04991818761179975,4.504504504504505,0.0,55,10,7.740370071305053,4.004185793744173,32.91313659331087,81.08698259882382,-0.07274363664069847,44.369369369369366,-3.997594607217758
no_soft_loss,fit28,560,23,4.107142857142857,2,8.695652173913043,6.070897368303976,-0.10567446355383903,57.44904837118928,5.471337940113264,0.4314187392164057,1.771898393210238,3.6075843677825996,-0.46797937989325744,-0.25450771017766294,-0.27060665090044145,-0.28459416563418327,0.09919367866692184,4.3478260869565215,0.0,14,9,7.740370071305053,7.406475530704837,63.749801732091186,100.0,-0.10970992456369986,39.130434782608695,-2.2323579752588363
no_soft_loss,validation28,560,25,4.464285714285714,2,8.0,1.0353389461004958,-0.1655786428681444,6.252853195112667,0.5437263647924059,-0.06950523575065318,-0.3102912310297017,-0.08676116116000117,-0.7543332319549845,-0.5248443664361875,-0.6272704397669449,-0.6951418516124414,-0.1426271609016281,8.0,0.0,14,8,1.6854209678727454,1.5554045635182956,81.39464733847407,100.0,-0.1718873004985535,33.4,-2.2903341794963783
no_soft_loss,development56,1120,48,4.285714285714286,2,8.333333333333334,3.553118157202236,-0.13698801183177137,25.937438683069992,2.357948971188181,0.1705208355877292,0.730803581090268,1.6834460714583284,-0.7543332319549956,-0.3805038566999003,-0.5470555333430112,-0.6951418516124414,0.009460213551190436,6.25,0.0,28,9,7.740370071305053,6.738686449504408,54.4618116316733,100.0,-0.1253825688059932,36.145833333333336,-2.2903341794963783
no_soft_loss,stress27,540,27,5.0,2,11.11111111111111,0.39116639886143517,-0.1173408454256154,3.333591107534699,0.41669888844183733,-0.06084004050483202,-0.3042002025241601,-0.09788200559258982,-0.9495754834109027,-0.233494244541982,-0.4756869131173739,-0.6911950496845553,-0.09451226187897951,7.4074074074074066,0.0,14,10,0.8146377152230031,0.7123421291517732,69.4195375330603,100.0,-0.1173408454256154,37.22222222222222,-0.9958312014397119
no_soft_loss,all83,1660,75,4.518072289156627,2,9.333333333333334,2.197995975056179,-0.13005371780606928,16.900677751740552,1.7397756509144684,0.08723092019440719,0.3941156032879843,1.0421679637199979,-0.9495754834109027,-0.3743819929046565,-0.5830904124283972,-0.6951418516124414,-0.016189879144925846,6.666666666666667,0.0,42,10,7.740370071305053,5.737002827703762,50.30796987766626,97.66760601518175,-0.10117912069305775,36.53333333333333,-2.2903341794963783
no_fast_failure,fit28,560,23,4.107142857142857,2,21.73913043478261,2.4854737552078556,-0.4365655577989202,5.693242883701448,1.5814563565837354,0.19866037981124846,0.8159265599390562,2.1055911356956507,-1.7788015447074423,-1.012749482282865,-1.1310180577315927,-1.219419012576271,-0.14414460616574268,8.695652173913043,0.0,14,9,7.740370071305053,6.404791908904192,62.284866658410884,100.0,-0.3863456113793633,91.52173913043478,-3.3553512398635688
no_fast_failure,validation28,560,25,4.464285714285714,2,36.0,0.49273871094818067,-0.4743553295377527,1.0387544531824742,0.5842993799151417,-0.1262014749628167,-0.5633994417982888,-0.44919937488001666,-1.6870067492189333,-0.9947773826022733,-1.1492217209636941,-1.2732888027005724,-0.20168574341429846,28.000000000000004,0.0,14,8,1.6854209678727454,0.9038590343521373,38.005740622639934,85.80842143750826,-0.27949156144985143,125.2,-3.1616134694203435
no_fast_failure,development56,1120,48,4.285714285714286,2,29.166666666666668,1.2044297981837788,-0.45434897979366495,2.6508913891052437,1.0915435131609827,0.02946149711642281,0.12626355907038345,0.7749710781041573,-2.232072721224043,-1.0365052406058801,-1.1784416393879193,-1.2732888027005724,-0.13460038744078207,18.75,0.0,28,9,7.740370071305053,3.586623556073856,45.904176179924384,89.76133790954721,-0.27584586317538673,109.0625,-3.3553512398635688
no_fast_failure,stress27,540,27,5.0,2,25.925925925925927,0.2971833629069875,-0.27243034552605777,1.0908599860016774,0.381800995100587,-0.12475271741378678,-0.6237635870689339,-0.36820617422221363,-0.9277735288754752,-0.48160166921901926,-0.6491294042003515,-0.808099893173154,-0.16088311866904792,22.22222222222222,0.0,14,10,0.8146377152230031,0.5628665563025895,39.15993658664286,94.46877716045692,-0.2049858492969615,98.33333333333333,-1.4115421796230487
no_fast_failure,all83,1660,75,4.518072289156627,2,28.0,0.9020143197581815,-0.3869717078426993,2.330956763704396,0.906483185885043,-0.026055620114452633,-0.11772117521590046,0.3634272672666638,-2.232072721224043,-0.9188342410409173,-1.1401198893476434,-1.2732888027005724,-0.13100731864714865,20.0,0.0,42,10,7.740370071305053,1.6854209678727454,40.862882433323264,81.03726258861184,-0.21918593351478674,105.2,-3.381369269706702
no_trailing,fit28,560,23,4.107142857142857,2,8.695652173913043,6.052172559197788,-0.12740964543962205,47.50168276754088,4.5239697873848455,0.40994532887667445,1.6837040293149128,3.4753125522608594,-0.5490381233021258,-0.2817966626874349,-0.39687487685588707,-0.5091555880775909,0.07674420422083908,8.695652173913043,0.0,14,9,7.740370071305053,7.402730568883601,63.947037163882804,100.0,-0.13253186554377205,41.73913043478261,-2.2323579752588363
no_trailing,validation28,560,25,4.464285714285714,2,8.0,1.0353389461004958,-0.1583881308118805,6.536720528195263,0.5684104807126317,-0.06288996465889035,-0.2807587707986176,-0.060810014200002344,-0.7543332319549845,-0.39253894460093125,-0.5445795511199096,-0.6951418516124414,-0.13573625351437515,8.0,0.0,14,8,1.6854209678727454,1.5554045635182956,81.39464733847407,100.0,-0.16436994698518662,28.4,-2.2903341794963783
no_trailing,development56,1120,48,4.285714285714286,2,8.333333333333334,3.543755752649142,-0.14360294461148443,24.677458823958794,2.2434053476326175,0.1636769468269011,0.7014726292581476,1.6335820488958273,-0.7543332319549956,-0.39143021508109616,-0.5327715634391367,-0.6951418516124414,0.0024707101358766087,8.333333333333332,0.0,28,9,7.740370071305053,6.727451564040694,54.60569669282882,100.0,-0.1318505030794904,34.791666666666664,-2.2903341794963783
no_trailing,stress27,540,27,5.0,2,7.407407407407407,0.43516970585872583,-0.12242128231877492,3.5546899821354576,0.2843751985708366,-0.08111824615747858,-0.4055912307873929,-0.14464714403703316,-0.9495754834109027,-0.2527571005135726,-0.4756869131173739,-0.6911950496845553,-0.11557039851826634,14.814814814814813,0.0,14,10,0.8146377152230031,0.7387441133501477,93.60000297073394,100.0,-0.12654930501847597,40.0,-1.1914409019211925
no_trailing,all83,1660,75,4.518072289156627,2,8.0,2.507560403719003,-0.13592842928803894,18.447652318598934,1.6041436798781683,0.07555067735252441,0.34134342177345367,0.9934195394399975,-0.9495754834109027,-0.38884317953481423,-0.5723774350004913,-0.6951418516124414,-0.028027963106293532,10.666666666666668,0.0,42,10,7.740370071305053,6.052172559197788,51.446883458421624,99.6297749769601,-0.11282590673373598,36.666666666666664,-2.2903341794963783
no_late_tightening,fit28,560,23,4.107142857142857,2,8.695652173913043,6.052172559197788,-0.12740964543962205,47.50168276754088,4.5239697873848455,0.40994532887667445,1.6837040293149128,3.4753125522608594,-0.5490381233021258,-0.2817966626874349,-0.39687487685588707,-0.5091555880775909,0.07674420422083908,8.695652173913043,0.0,14,9,7.740370071305053,7.402730568883601,63.947037163882804,100.0,-0.13253186554377205,41.73913043478261,-2.2323579752588363
no_late_tightening,validation28,560,25,4.464285714285714,2,8.0,1.0353389461004958,-0.1583881308118805,6.536720528195263,0.5684104807126317,-0.06288996465889035,-0.2807587707986176,-0.060810014200002344,-0.7543332319549845,-0.39253894460093125,-0.5445795511199096,-0.6951418516124414,-0.13573625351437515,8.0,0.0,14,8,1.6854209678727454,1.5554045635182956,81.39464733847407,100.0,-0.16436994698518662,28.4,-2.2903341794963783
no_late_tightening,development56,1120,48,4.285714285714286,2,8.333333333333334,3.543755752649142,-0.14360294461148443,24.677458823958794,2.2434053476326175,0.1636769468269011,0.7014726292581476,1.6335820488958273,-0.7543332319549956,-0.39143021508109616,-0.5327715634391367,-0.6951418516124414,0.0024707101358766087,8.333333333333332,0.0,28,9,7.740370071305053,6.727451564040694,54.60569669282882,100.0,-0.1318505030794904,34.791666666666664,-2.2903341794963783
no_late_tightening,stress27,540,27,5.0,2,7.407407407407407,0.43516970585872583,-0.12242128231877492,3.5546899821354576,0.2843751985708366,-0.08111824615747858,-0.4055912307873929,-0.14464714403703316,-0.9495754834109027,-0.2527571005135726,-0.4756869131173739,-0.6911950496845553,-0.11557039851826634,14.814814814814813,0.0,14,10,0.8146377152230031,0.7387441133501477,93.60000297073394,100.0,-0.12654930501847597,40.0,-1.1914409019211925
no_late_tightening,all83,1660,75,4.518072289156627,2,8.0,2.507560403719003,-0.13592842928803894,18.447652318598934,1.6041436798781683,0.07555067735252441,0.34134342177345367,0.9934195394399975,-0.9495754834109027,-0.38884317953481423,-0.5723774350004913,-0.6951418516124414,-0.028027963106293532,10.666666666666668,0.0,42,10,7.740370071305053,6.052172559197788,51.446883458421624,99.6297749769601,-0.11282590673373598,36.666666666666664,-2.2903341794963783
soft_loss_always_active,fit28,560,23,4.107142857142857,2,8.695652173913043,6.070897368303976,-0.10567446355383903,57.44904837118928,5.471337940113264,0.4314187392164057,1.771898393210238,3.6075843677825996,-0.46797937989325744,-0.25450771017766294,-0.27060665090044145,-0.28459416563418327,0.09919367866692184,4.3478260869565215,0.0,14,9,7.740370071305053,7.406475530704837,63.749801732091186,100.0,-0.10970992456369986,39.130434782608695,-2.2323579752588363
soft_loss_always_active,validation28,560,25,4.464285714285714,2,8.0,1.0353389461004958,-0.1583881308118805,6.536720528195263,0.5684104807126317,-0.06288996465889035,-0.2807587707986176,-0.060810014200002344,-0.7543332319549845,-0.39253894460093125,-0.5445795511199096,-0.6951418516124414,-0.13573625351437515,8.0,0.0,14,8,1.6854209678727454,1.5554045635182956,81.39464733847407,100.0,-0.16436994698518662,28.4,-2.2903341794963783
soft_loss_always_active,development56,1120,48,4.285714285714286,2,8.333333333333334,3.553118157202236,-0.13322933507508794,26.669187797114663,2.4244716179195147,0.17396628928135568,0.7455698112058101,1.6969622938333278,-0.7543332319549956,-0.3805038566999003,-0.4919282742449878,-0.6951418516124414,0.01297897477021323,6.25,0.0,28,9,7.740370071305053,6.738686449504408,54.4618116316733,100.0,-0.1217074181994583,33.541666666666664,-2.2903341794963783
soft_loss_always_active,stress27,540,27,5.0,2,11.11111111111111,0.39116639886143517,-0.1173408454256154,3.333591107534699,0.41669888844183733,-0.06084004050483202,-0.3042002025241601,-0.09788200559258982,-0.9495754834109027,-0.233494244541982,-0.4756869131173739,-0.6911950496845553,-0.09451226187897951,7.4074074074074066,0.0,14,10,0.8146377152230031,0.7123421291517732,69.4195375330603,100.0,-0.1173408454256154,37.22222222222222,-0.9958312014397119
soft_loss_always_active,all83,1660,75,4.518072289156627,2,9.333333333333334,2.197995975056179,-0.12762163284586237,17.222753901847142,1.7729305487195584,0.08943601055832812,0.40407836095630173,1.0508183460399976,-0.9495754834109027,-0.3743819929046565,-0.5417449681048796,-0.6951418516124414,-0.013954990262573568,6.666666666666667,0.0,42,10,7.740370071305053,5.737002827703762,50.30796987766626,97.66760601518175,-0.09888215156397347,34.86666666666667,-2.2903341794963783
