trading_date,owner,owner_name,lead_code,lead_name,option_type,strike,expiry,dte,volume,turnover,owner_turnover,owner_volume,n_contracts,oi_increment,iv,change_ratio,day_chg_pct,open_chg_pct,ret_1d,ret_2d,alert_reason
2026-08-25,HK.01810,小米集团-W,HK.MIU260828C28000,MIU 260828 28.00 C,CALL,28.0,2026-08-28,3.0,1660,891770.0,1140880.0,2875.0,2,96.0,56.985,-23.636,-0.21567217828899476,1.797268152408349,2.5216138328530313,-1.008645533141217,contract+owner_sum
2026-08-25,HK.02338,WEICHAI POWER,HK.WCP260828C31000,WCP 260828 31.00 C,CALL,31.0,2026-08-28,3.0,1121,1131330.0,1131330.0,1121.0,1,808.0,98.375,31.578,1.0262989095574104,0.0,1.9682539682539524,0.31746031746031633,contract+owner_sum
2026-08-26,HK.00700,腾讯控股,HK.TCH260828C350000,TCH 260828 350.00 C,CALL,350.0,2026-08-28,2.0,644,6271137.0,13693061.0,17637.0,9,,,4.778,0.7692307692307665,0.6787330316742057,0.5388414907947947,2.2002694207454043,contract+owner_sum
2026-08-26,HK.09988,阿里巴巴-W,HK.ALB260828C110000,ALB 260828 110.00 C,CALL,110.0,2026-08-28,2.0,698,1321250.0,8288750.0,8957.0,14,,42.038,40.087,2.1015761821365997,1.3134851138353776,-0.9433962264150941,-2.3156089193824947,contract+owner_sum
2026-08-26,HK.01211,BYD COMPANY,HK.BYD260828C92500,BYD 260828 92.50 C,CALL,92.5,2026-08-28,2.0,1450,1231025.0,2598790.0,2390.0,4,71.0,48.343,-47.004,-1.0683760683760646,-0.8547008547008517,-1.4578833693304483,-0.7019438444924364,contract+owner_sum
2026-08-26,HK.00981,SMIC,HK.SMC260828C72500,SMC 260828 72.50 C,CALL,72.5,2026-08-28,2.0,373,645400.0,2393450.0,1062.0,6,16.0,80.037,76.0,2.726602800294775,0.442151805453217,2.295552367288378,0.6456241032998689,contract+owner_sum
2026-08-26,HK.00386,SINOPEC CORP,HK.CPC260828C4400,CPC 260828 4.40 C,CALL,4.4,2026-08-28,2.0,2104,1298440.0,2328440.0,3404.0,2,,,0.0,0.21276595744681437,0.0,-0.6369426751592355,1.1677282377919207,contract+owner_sum
2026-08-26,INB,,HK.INB260828C100000,INB 260828 100.00 C,CALL,100.0,2026-08-28,2.0,52,619700.0,2313430.0,484.0,5,,254.02,324.561,,,,,contract+owner_sum
2026-08-26,HK.01810,小米集团-W,HK.MIU260828C29000,MIU 260828 29.00 C,CALL,29.0,2026-08-28,2.0,2318,892030.0,1930540.0,5199.0,3,402.0,102.724,52.941,2.5216138328530313,0.8645533141210304,-3.4434293745607913,-2.248770203794803,contract+owner_sum
2026-08-26,HK.03690,美团-W,HK.MET260904C79000,MET 260904 79.00 C,CALL,79.0,2026-09-04,9.0,369,607205.0,1920355.0,1662.0,5,224.0,73.914,25.714,1.1010362694300335,1.2953367875647714,-0.7046764894298452,-0.7046764894298452,contract+owner_sum
2026-08-26,YOF,,HK.YOF260904C170000,YOF 260904 170.00 C,CALL,170.0,2026-09-04,9.0,91,595925.0,1557895.0,274.0,4,84.0,132.617,-4.717,,,,,contract+owner_sum
2026-08-26,AIA,,HK.AIA260828C70000,AIA 260828 70.00 C,CALL,70.0,2026-08-28,2.0,280,1188220.0,1471820.0,418.0,2,,91.58,-2.466,,,,,contract+owner_sum
2026-08-26,HK.01347,HUA HONG GRACE,HK.HOS260828C120000,HOS 260828 120.00 C,CALL,120.0,2026-08-28,2.0,142,738840.0,1402900.0,219.0,3,37.0,126.203,177.173,6.431159420289845,0.0,4.510638297872327,2.6382978723404227,contract+owner_sum
2026-08-26,HK.02899,ZIJIN MINING,HK.ZJM260828C36000,ZJM 260828 36.00 C,CALL,36.0,2026-08-28,2.0,124,705400.0,1396620.0,905.0,4,,115.814,90.839,2.807775377969768,1.8898488120950407,-1.1029411764705954,0.5252100840336116,contract+owner_sum
2026-08-26,HEX,,HK.HEX260828C400000,HEX 260828 400.00 C,CALL,400.0,2026-08-28,2.0,253,525268.0,1312635.0,1807.0,3,,58.414,14.887,,,,,contract+owner_sum
2026-08-26,HK.03993,CMOC,HK.MOL260828C18000,MOL 260828 18.00 C,CALL,18.0,2026-08-28,2.0,360,1210680.0,1210680.0,360.0,1,114.0,88.272,485.714,7.343195902138477,2.3283304079951384,-3.1145371019232204,-2.2246693585165844,contract+owner_sum
2026-08-26,HK.02628,中国人寿,HK.CLI260828C28000,CLI 260828 28.00 C,CALL,28.0,2026-08-28,2.0,327,407590.0,1158190.0,2595.0,3,118.0,34.765,83.076,3.8406827880512084,0.6401137980085236,0.4109589041095818,0.7534246575342518,contract+owner_sum
2026-08-27,HK.09988,阿里巴巴-W,HK.ALB260904C117000,ALB 260904 117.00 C,CALL,117.0,2026-09-04,8.0,1371,1559870.0,9142525.0,13482.0,12,882.0,40.891,-27.43,-0.9433962264150941,0.6861063464837169,-1.3852813852813783,-1.1255411255411185,contract+owner_sum
2026-08-27,HK.00100,MiniMax,HK.MNX260904C320000,MNX 260904 320.00 C,CALL,320.0,2026-09-04,8.0,12754,3708939.6,4171649.2,16166.0,3,12097.0,99.306,-37.479,3.828382838283839,4.950495049504955,-4.513668150031802,10.934520025429117,contract+owner_sum
2026-08-27,HK.00700,腾讯控股,HK.TCH260828C450000,TCH 260828 450.00 C,CALL,450.0,2026-08-28,1.0,5426,1469113.0,4127744.0,13550.0,7,,58.068,10.3,0.5388414907947947,1.212393354288288,1.6525234479678463,1.1612326931665917,contract+owner_sum
2026-08-27,HK.03690,美团-W,HK.MET260904C78000,MET 260904 78.00 C,CALL,78.0,2026-09-04,8.0,432,594195.0,2587520.0,2948.0,6,369.0,64.695,-18.437,-0.7046764894298452,0.5765534913517056,0.0,1.806451612903226,contract+owner_sum
2026-08-27,HEX,,HK.HEX260828C410000,HEX 260828 410.00 C,CALL,410.0,2026-08-28,1.0,1190,1208115.0,2178642.0,2935.0,3,,,-2.824,,,,,contract+owner_sum
2026-08-27,HK.06030,CITIC SEC,HK.CTS260828C22000,CTS 260828 22.00 C,CALL,22.0,2026-08-28,1.0,317,1729100.0,1729100.0,317.0,1,,,-3.368,-0.5788712011577379,-0.361794500723589,-0.14556040756913413,-0.4366812227074246,contract+owner_sum
2026-08-27,HK.01810,小米集团-W,HK.MIU260828C28000,MIU 260828 28.00 C,CALL,28.0,2026-08-28,1.0,3231,955150.0,1708420.0,4230.0,3,,782.614,-84.285,-3.4434293745607913,0.0,1.2372634643377012,0.5094614264919972,contract+owner_sum
2026-08-27,HK.01347,HUA HONG GRACE,HK.HOS260828C120000,HOS 260828 120.00 C,CALL,120.0,2026-08-28,1.0,118,875600.0,1700960.0,213.0,4,74.0,158.647,74.796,4.510638297872327,1.106382978723408,-1.791530944625408,0.16286644951140072,contract+owner_sum
2026-08-27,HK.00981,SMIC,HK.SMC260828C72500,SMC 260828 72.50 C,CALL,72.5,2026-08-28,1.0,495,778350.0,1634775.0,633.0,4,226.0,97.89,-2.702,2.295552367288378,1.865136298421799,-1.612903225806439,-0.7713884992987308,contract+owner_sum
2026-08-27,YOF,,HK.YOF260904C180000,YOF 260904 180.00 C,CALL,180.0,2026-09-04,8.0,53,344175.0,1303825.0,283.0,5,37.0,104.114,69.753,,,,,contract+owner_sum
2026-08-27,HK.02513,Z.AI,HK.KAT260828C1100000,KAT 260828 1100.00 C,CALL,1100.0,2026-08-28,1.0,239,924587.0,1291887.0,300.0,3,136.0,,162.365,12.621359223300965,8.252427184466015,-6.034482758620685,3.0172413793103425,contract+owner_sum
2026-08-27,HK.00386,SINOPEC CORP,HK.CPC260828C4400,CPC 260828 4.40 C,CALL,4.4,2026-08-28,1.0,2270,1265120.0,1265120.0,2270.0,1,,,-16.129,-0.6369426751592355,0.6369426751592355,1.8162393162393098,2.243589743589758,contract+owner_sum
2026-08-27,HK.02318,PING AN,HK.PAI260828C55000,PAI 260828 55.00 C,CALL,55.0,2026-08-28,1.0,3652,746040.0,1158245.0,5095.0,3,2408.0,90.557,-17.777,-0.7962272276801241,-0.2654090758933858,-0.5350785932355717,-1.1593369520104035,contract+owner_sum
2026-08-27,HK.02899,ZIJIN MINING,HK.ZJM260904C39500,ZJM 260904 39.50 C,CALL,39.5,2026-09-04,8.0,605,634080.0,1140320.0,791.0,3,168.0,53.482,-28.358,-1.1029411764705954,0.0,1.6463090812533387,-2.7615507169410525,contract+owner_sum
2026-08-27,AIA,,HK.AIA260828C70000,AIA 260828 70.00 C,CALL,70.0,2026-08-28,1.0,139,630010.0,1093940.0,369.0,2,65.0,,9.411,,,,,contract+owner_sum
2026-08-28,HK.00700,腾讯控股,HK.TCH260828C450000,TCH 260828 450.00 C,CALL,450.0,2026-08-28,0.0,5141,3402457.0,18194575.0,35454.0,16,,,148.847,1.6525234479678463,-0.8485931219294307,-0.4833040421792556,-3.031634446397191,contract+owner_sum
2026-08-28,HK.09988,阿里巴巴-W,HK.ALB260828C102500,ALB 260828 102.50 C,CALL,102.5,2026-08-28,0.0,662,3837070.0,10372015.0,13485.0,12,,4768.384,-14.981,-1.3852813852813783,-2.0779220779220786,0.26338893766462146,-3.0728709394205467,contract+owner_sum
2026-08-28,HK.03690,美团-W,HK.MET260904C80000,MET 260904 80.00 C,CALL,80.0,2026-09-04,7.0,1765,1641605.0,5189440.0,6153.0,8,1379.0,68.93,-2.702,0.0,-1.2258064516129097,1.806451612903226,-1.0967741935483777,contract+owner_sum
2026-08-28,JDC,,HK.JDC260828C95000,JDC 260828 95.00 C,CALL,95.0,2026-08-28,0.0,600,4819850.0,4819850.0,600.0,1,,6290.509,-6.779,,,,,contract+owner_sum
2026-08-28,HK.00005,HSBC HOLDINGS,HK.HKB260828C135000,HKB 260828 135.00 C,CALL,135.0,2026-08-28,0.0,250,2627520.0,3743120.0,847.0,3,,,-2.051,-0.24721878862793423,-0.7416563658838138,-0.24783147459728205,-0.495662949194553,contract+owner_sum
2026-08-28,HK.00386,SINOPEC CORP,HK.CPC260828C4400,CPC 260828 4.40 C,CALL,4.4,2026-08-28,0.0,2138,1315880.0,3416920.0,7956.0,3,,,17.857,1.8162393162393098,-0.6410256410256276,0.41972717733473885,0.0,contract+owner_sum
2026-08-28,HK.09992,泡泡玛特,HK.POP260828C152500,POP 260828 152.50 C,CALL,152.5,2026-08-28,0.0,940,1124302.0,2792588.0,6076.0,4,,,225.263,3.051948051948039,0.0,-1.6383112791430343,-2.2054190296156295,contract+owner_sum
2026-08-28,HK.02899,ZIJIN MINING,HK.ZJM260904C38500,ZJM 260904 38.50 C,CALL,38.5,2026-09-04,7.0,403,601240.0,2184200.0,1370.0,5,352.0,47.133,20.0,1.6463090812533387,0.0,-4.336468129571591,-4.858934169278994,contract+owner_sum
2026-08-28,HEX,,HK.HEX260828C400000,HEX 260828 400.00 C,CALL,400.0,2026-08-28,0.0,392,941108.0,1908165.0,2117.0,4,,,7.719,,,,,contract+owner_sum
2026-08-28,WXB,,HK.WXB260828C38000,WXB 260828 38.00 C,CALL,38.0,2026-08-28,0.0,305,1891100.0,1891100.0,305.0,1,,,0.4,,,,,contract+owner_sum
2026-08-28,HK.02513,Z.AI,HK.KAT260904C1300000,KAT 260904 1300.00 C,CALL,1300.0,2026-09-04,7.0,695,1454870.0,1886485.0,783.0,2,588.0,114.327,-63.853,-6.034482758620685,-0.4310344827586188,9.633027522935777,8.165137614678898,contract+owner_sum
2026-08-28,HK.06030,CITIC SEC,HK.CTS260828C22000,CTS 260828 22.00 C,CALL,22.0,2026-08-28,0.0,300,1730000.0,1730000.0,300.0,1,,,5.291,-0.14556040756913413,-0.6550218340611313,-0.291545189504383,-0.36443148688046767,contract+owner_sum
2026-08-28,HK.00981,SMIC,HK.SMC260828C72500,SMC 260828 72.50 C,CALL,72.5,2026-08-28,0.0,918,580700.0,1695550.0,1370.0,4,282.0,1248.325,-97.56,-1.612903225806439,0.42075736325384305,0.8553100498930766,-1.8531717747683696,contract+owner_sum
2026-08-28,HK.02338,WEICHAI POWER,HK.WCP260828C31000,WCP 260828 31.00 C,CALL,31.0,2026-08-28,0.0,934,1334480.0,1334480.0,934.0,1,,,58.415,3.6708860759493644,-0.9493670886076,-2.8083028083027983,-3.5409035409035283,contract+owner_sum
2026-08-28,HK.01810,小米集团-W,HK.MIU260828C24000,MIU 260828 24.00 C,CALL,24.0,2026-08-28,0.0,107,417150.0,1133160.0,3781.0,3,,6142.088,11.878,1.2372634643377012,0.0,-0.7189072609633307,-0.9345794392523366,contract+owner_sum
2026-08-31,HK.00100,MiniMax,HK.MNX260904C320000,MNX 260904 320.00 C,CALL,320.0,2026-09-04,4.0,38101,23607076.0,23607076.0,38101.0,1,,115.462,372.222,16.17842876165114,-0.46604527296936205,-3.495702005730661,-1.833810888252141,contract+owner_sum
2026-08-31,HK.00700,腾讯控股,HK.TCH260904C450000,TCH 260904 450.00 C,CALL,450.0,2026-09-04,4.0,9498,7612635.0,11351351.0,17218.0,5,3420.0,34.522,-28.365,-0.4833040421792556,-0.9226713532513142,-2.560706401766011,-3.2671081677704272,contract+owner_sum
2026-08-31,HK.03690,美团-W,HK.MET260904C80000,MET 260904 80.00 C,CALL,80.0,2026-09-04,4.0,2839,1707385.0,3588535.0,5755.0,6,631.0,51.506,-38.333,1.806451612903226,2.516129032258063,-2.851711026615966,-0.19011406844107182,contract+owner_sum
2026-08-31,HK.02513,Z.AI,HK.KAT260904C1140000,KAT 260904 1140.00 C,CALL,1140.0,2026-09-04,4.0,316,1852377.0,2738489.0,556.0,4,241.0,158.625,87.457,9.633027522935777,-1.0091743119266083,-1.3389121338912124,-6.5271966527196685,contract+owner_sum
2026-08-31,HK.09988,阿里巴巴-W,HK.ALB260904C115000,ALB 260904 115.00 C,CALL,115.0,2026-09-04,4.0,775,619610.0,1368565.0,2007.0,3,89.0,48.012,-12.5,0.26338893766462146,0.9657594381035972,-3.327495621716281,-3.76532399299474,contract+owner_sum
2026-09-01,HK.09988,阿里巴巴-W,HK.ALB260911C111000,ALB 260911 111.00 C,CALL,111.0,2026-09-11,10.0,1090,1434950.0,5542140.0,4924.0,7,842.0,40.853,-49.233,-3.327495621716281,-1.7513134851138368,-0.45289855072463414,-2.6268115942029047,contract+owner_sum
2026-09-01,HK.02513,Z.AI,HK.KAT260904C1140000,KAT 260904 1140.00 C,CALL,1140.0,2026-09-04,3.0,320,3443266.0,5137297.0,847.0,5,,198.538,0.473,-1.3389121338912124,-4.351464435146446,-5.258693808312131,-6.022052586938087,contract+owner_sum
2026-09-01,HK.00700,腾讯控股,HK.TCH260904C450000,TCH 260904 450.00 C,CALL,450.0,2026-09-04,3.0,5538,1767063.0,3908003.0,9775.0,6,,41.057,-62.185,-2.560706401766011,-1.4569536423841067,-0.7249660172179428,-1.9030357951970944,contract+owner_sum
2026-09-01,HK.03690,美团-W,HK.MET260911C79000,MET 260911 79.00 C,CALL,79.0,2026-09-11,10.0,1188,790000.0,2371050.0,3832.0,6,1180.0,43.355,-45.922,-2.851711026615966,-0.7604562737642651,2.739726027397249,1.304631441617743,contract+owner_sum
2026-09-01,HK.01810,小米集团-W,HK.MIU260911C28000,MIU 260911 28.00 C,CALL,28.0,2026-09-11,10.0,1605,1106850.0,1576780.0,2590.0,3,1485.0,46.915,-8.333,-0.21723388848661207,-0.3620564808110127,1.81422351233671,-0.4354136429608024,contract+owner_sum
2026-09-01,HK.01024,KUAISHOU-W,HK.KST260904C35000,KST 260904 35.00 C,CALL,35.0,2026-09-04,3.0,1757,577845.0,1283780.0,3215.0,3,178.0,56.475,166.666,3.15664085765337,2.799285288862441,-2.886836027713624,-5.427251732101624,contract+owner_sum
2026-09-01,HK.03308,ZJ INNOLIGHT,HK.ZJI260911C1095000,ZJI 260911 1095.00 C,CALL,1095.0,2026-09-11,10.0,335,1010312.5,1010312.5,335.0,1,335.0,128.418,82.207,0.5838777685367225,0.29193888426837233,-3.773174766856968,-3.7356694096744136,contract+owner_sum
2026-09-02,HK.09988,阿里巴巴-W,HK.ALB260904C110000,ALB 260904 110.00 C,CALL,110.0,2026-09-04,2.0,3939,1976530.0,5176420.0,8297.0,10,2029.0,57.406,-27.5,-0.45289855072463414,-0.18115942028985588,-2.1838034576888155,0.18198362147405778,contract+owner_sum
2026-09-02,HK.00700,腾讯控股,HK.TCH260904C440000,TCH 260904 440.00 C,CALL,440.0,2026-09-04,2.0,3114,1273145.0,4561711.0,11675.0,6,1869.0,44.525,-31.993,-0.7249660172179428,-0.5437245129134571,-1.186672752167961,1.0497489730716625,contract+owner_sum
2026-09-02,HK.01810,小米集团-W,HK.MIU260911C28000,MIU 260911 28.00 C,CALL,28.0,2026-09-11,9.0,851,726960.0,1471000.0,2301.0,3,99.0,46.374,40.983,1.81422351233671,-0.2177068214804012,-2.209550962223794,1.3542409123307397,contract+owner_sum
2026-09-02,HK.02513,Z.AI,HK.KAT260904C1140000,KAT 260904 1140.00 C,CALL,1140.0,2026-09-04,2.0,721,1260732.0,1260732.0,721.0,1,635.0,117.084,-68.792,-5.258693808312131,-2.035623409669207,-0.8057296329453845,-3.76007162041182,contract+owner_sum
2026-09-02,HK.03690,美团-W,HK.MET260904C77000,MET 260904 77.00 C,CALL,77.0,2026-09-04,2.0,740,449220.0,1142740.0,1790.0,4,220.0,50.804,82.051,2.739726027397249,-0.91324200913242,-1.3968253968253852,3.809523809523818,contract+owner_sum
2026-09-03,HK.00700,腾讯控股,HK.TCH260904C435000,TCH 260904 435.00 C,CALL,435.0,2026-09-04,1.0,2060,716394.0,3195259.0,11407.0,8,515.0,61.906,-62.742,-1.186672752167961,1.3692377909630293,2.263279445727484,1.24711316397228,contract+owner_sum
2026-09-03,HK.09988,阿里巴巴-W,HK.ALB260904C110000,ALB 260904 110.00 C,CALL,110.0,2026-09-04,1.0,4465,1018450.0,2813630.0,7396.0,8,,85.142,-82.758,-2.1838034576888155,0.5459508644221955,2.4186046511627923,1.9534883720930152,contract+owner_sum
2026-09-03,HK.03690,美团-W,HK.MET260904C79000,MET 260904 79.00 C,CALL,79.0,2026-09-04,1.0,2436,714740.0,1476230.0,4853.0,3,1341.0,79.382,-72.38,-1.3968253968253852,-0.06349206349205438,5.280103026400518,3.090792015453947,contract+owner_sum
2026-09-04,HK.09988,阿里巴巴-W,HK.ALB260911C110000,ALB 260911 110.00 C,CALL,110.0,2026-09-11,7.0,1818,2177710.0,9719295.0,13148.0,14,1455.0,37.683,56.849,2.4186046511627923,1.8604651162790642,-0.4541326067211582,-0.544959128065392,contract+owner_sum
2026-09-04,HK.00700,腾讯控股,HK.TCH260911C450000,TCH 260911 450.00 C,CALL,450.0,2026-09-11,7.0,2967,1462042.0,4959902.0,15533.0,6,2044.0,30.712,86.852,2.263279445727484,2.1709006928406493,-0.9936766034327138,-1.6711833785004626,contract+owner_sum
2026-09-04,HK.03690,美团-W,HK.MET260904C80000,MET 260904 80.00 C,CALL,80.0,2026-09-04,0.0,1774,1006250.0,3967050.0,4843.0,7,,1466.747,1207.692,5.280103026400518,1.3522215067611087,-2.079510703363918,-1.4067278287461793,contract+owner_sum
2026-09-04,HK.00100,MiniMax,HK.MNX260911C400000,MNX 260911 400.00 C,CALL,400.0,2026-09-11,7.0,3440,565892.6,1076775.4,6677.0,3,1583.0,137.592,-9.364,1.8028169014084439,2.704225352112677,-2.9330381848367337,-8.356391809629216,contract+owner_sum
2026-09-04,SHK,,HK.SHK260904C115000,SHK 260904 115.00 C,CALL,115.0,2026-09-04,0.0,200,1040000.0,1040000.0,200.0,1,,3443.484,484.269,,,,,contract+owner_sum
2026-09-07,HK.02513,Z.AI,HK.KAT260911C1100000,KAT 260911 1100.00 C,CALL,1100.0,2026-09-11,4.0,1735,3560608.0,6297235.0,3013.0,3,332.0,90.983,-72.558,-5.302325581395351,1.9534883720930152,-10.019646365422396,-10.265225933202359,contract+owner_sum
2026-09-07,HK.03690,美团-W,HK.MET260911C75000,MET 260911 75.00 C,CALL,75.0,2026-09-11,4.0,800,2542000.0,3270990.0,1785.0,3,235.0,77.472,-16.063,-2.079510703363918,-0.3058103975535187,0.6870705808869504,-2.810743285446593,contract+owner_sum
2026-09-07,HK.00100,MiniMax,HK.MNX260911C380000,MNX 260911 380.00 C,CALL,380.0,2026-09-11,4.0,5745,1078125.4,2447313.8,13908.0,6,1808.0,118.108,-44.768,-2.9330381848367337,1.5495296070835662,-5.587229190421894,-8.551881413911055,contract+owner_sum
2026-09-07,HK.00700,腾讯控股,HK.TCH260911C440000,TCH 260911 440.00 C,CALL,440.0,2026-09-11,4.0,1400,857367.0,1869066.0,4572.0,3,1045.0,34.696,-39.867,-0.9936766034327138,-0.49683830171635135,-0.6843065693430628,-1.0036496350364965,contract+owner_sum
2026-09-07,HK.01810,小米集团-W,HK.MIU260911C28000,MIU 260911 28.00 C,CALL,28.0,2026-09-11,4.0,844,381820.0,1369850.0,3314.0,5,161.0,122.514,-46.808,-3.305203938115331,-0.7735583684950864,-2.109090909090905,-4.072727272727272,contract+owner_sum
2026-09-08,HK.02513,Z.AI,HK.KAT260911C920000,KAT 260911 920.00 C,CALL,920.0,2026-09-11,3.0,1088,2795242.0,5134297.0,3094.0,6,988.0,86.994,,-10.019646365422396,-0.9823182711198419,-0.27292576419214454,-10.58951965065502,contract+owner_sum
2026-09-08,HK.00100,MiniMax,HK.MNX260911C335000,MNX 260911 335.00 C,CALL,335.0,2026-09-11,3.0,8517,1678124.0,3218656.2,15443.0,5,7666.0,113.154,-56.605,-5.587229190421894,-0.22805017103763037,-3.1400966183574797,-11.835748792270529,contract+owner_sum
2026-09-08,HK.09988,阿里巴巴-W,HK.ALB260911C112000,ALB 260911 112.00 C,CALL,112.0,2026-09-11,3.0,1708,1061930.0,2754780.0,5491.0,5,868.0,49.694,-14.893,-0.09124087591240171,-0.5474452554744436,0.2739726027397138,-2.37442922374429,contract+owner_sum
2026-09-08,HK.00700,腾讯控股,HK.TCH260911C440000,TCH 260911 440.00 C,CALL,440.0,2026-09-11,3.0,1455,622330.0,1405119.0,3776.0,3,939.0,37.094,-39.09,-0.6843065693430628,-0.31934306569342263,-0.3215434083601254,-2.250803858520889,contract+owner_sum
2026-09-08,HK.03308,ZJ INNOLIGHT,HK.ZJI260918C1200000,ZJI 260918 1200.00 C,CALL,1200.0,2026-09-18,10.0,300,1000000.0,1356000.0,380.0,2,300.0,89.823,,-3.4912718204488824,-1.0806317539484578,1.033591731266159,-3.4453057708871637,contract+owner_sum
2026-09-08,HK.01810,小米集团-W,HK.MIU260918C27500,MIU 260918 27.50 C,CALL,27.5,2026-09-18,10.0,849,481550.0,1202300.0,1905.0,4,787.0,48.581,-34.375,-2.109090909090905,-0.8727272727272695,-2.0059435364041756,-3.714710252600295,contract+owner_sum
2026-09-09,HK.00100,MiniMax,HK.MNX260911C335000,MNX 260911 335.00 C,CALL,335.0,2026-09-11,2.0,7963,1076616.2,2667252.0,18192.0,4,7178.0,112.349,-52.785,-3.1400966183574797,1.0869565217391353,-8.977556109725693,-15.835411471321702,contract+owner_sum
2026-09-09,HK.09988,阿里巴巴-W,HK.ALB260911C112000,ALB 260911 112.00 C,CALL,112.0,2026-09-11,2.0,2683,896130.0,1254765.0,3376.0,2,2242.0,55.221,-6.329,0.2739726027397138,0.9132420091324311,-2.64116575591985,-2.094717668488155,contract+owner_sum
2026-09-10,HK.00100,MiniMax,HK.MNX260918C292500,MNX 260918 292.50 C,CALL,292.5,2026-09-18,8.0,22990,6949053.2,13324017.000000002,96328.0,7,21630.0,90.891,-59.771,-8.977556109725693,-1.558603491271815,-7.534246575342463,-13.561643835616433,contract+owner_sum
2026-09-10,HK.02513,Z.AI,HK.KAT260918C825000,KAT 260918 825.00 C,CALL,825.0,2026-09-18,8.0,1724,5770709.0,8756961.0,4606.0,4,1500.0,88.513,-65.005,-10.344827586206895,-0.6020799124247356,-3.1746031746031744,-11.965811965811968,contract+owner_sum
2026-09-10,HK.09988,阿里巴巴-W,HK.ALB260918C97000,ALB 260918 97.00 C,CALL,97.0,2026-09-18,8.0,172,813265.0,2886195.0,3342.0,6,51.0,,-27.536,-2.64116575591985,-2.3679417122040025,0.5612722170252438,-0.9354536950420989,contract+owner_sum
2026-09-10,HK.02899,ZIJIN MINING,HK.ZJM260918C37000,ZJM 260918 37.00 C,CALL,37.0,2026-09-18,8.0,420,919100.0,2163080.0,1292.0,4,313.0,46.346,-16.546,-0.6914893617021245,-2.1808510638297918,-6.7487948580610695,-7.284413497589737,contract+owner_sum
2026-09-10,HK.03690,美团-W,HK.MET260918C75000,MET 260918 75.00 C,CALL,75.0,2026-09-18,8.0,453,434120.0,1143635.0,2425.0,3,401.0,45.011,-50.537,-3.92030848329048,-1.9922879177377895,0.4682274247491458,0.4013377926421313,contract+owner_sum
2026-09-10,HK.00700,腾讯控股,HK.TCH260911C430000,TCH 260911 430.00 C,CALL,430.0,2026-09-11,1.0,2177,401735.0,1019068.0,3676.0,3,668.0,52.23,-76.969,-1.9354838709677358,-0.9216589861751112,0.6578947368421018,1.1748120300751896,contract+owner_sum
2026-09-11,HK.00100,MiniMax,HK.MNX260918C270000,MNX 260918 270.00 C,CALL,270.0,2026-09-18,7.0,23426,6960461.4,11603235.0,49360.0,3,21630.0,100.49,-52.021,-7.534246575342463,-2.397260273972601,-6.518518518518512,-13.111111111111118,contract+owner_sum
2026-09-11,HK.02899,ZIJIN MINING,HK.ZJM260918C35000,ZJM 260918 35.00 C,CALL,35.0,2026-09-18,7.0,813,1560240.0,2492880.0,1262.0,4,672.0,59.012,-63.773,-6.7487948580610695,-3.85645420460633,-0.5743825387708346,-4.365307294658249,contract+owner_sum
2026-09-11,HK.00700,腾讯控股,HK.TCH260911C430000,TCH 260911 430.00 C,CALL,430.0,2026-09-11,0.0,5534,725723.0,2186012.0,9888.0,6,,181.844,-87.096,0.6578947368421018,-1.4567669172932396,0.5135387488328869,2.4276377217553824,contract+owner_sum
2026-09-11,HK.09988,阿里巴巴-W,HK.ALB260918C108000,ALB 260918 108.00 C,CALL,108.0,2026-09-18,7.0,549,518525.0,1866930.0,2826.0,5,350.0,40.565,2.439,0.5612722170252438,-1.7773620205799867,-1.4883720930232491,-0.27906976744185297,contract+owner_sum
2026-09-14,HK.00100,MiniMax,HK.MNX260918C255000,MNX 260918 255.00 C,CALL,255.0,2026-09-18,4.0,23724,5862357.2,10869239.8,51165.0,4,21637.0,135.196,-49.587,-6.518518518518512,-5.555555555555558,-7.052297939778129,-5.705229793977818,contract+owner_sum
2026-09-14,HK.02513,Z.AI,HK.KAT260918C740000,KAT 260918 740.00 C,CALL,740.0,2026-09-18,4.0,1572,4519400.0,8274374.0,4088.0,7,1426.0,101.484,-71.139,-9.079445145018916,-5.674653215636827,-5.68654646324549,-0.1386962552011095,contract+owner_sum
2026-09-14,HK.09988,阿里巴巴-W,HK.ALB260918C106000,ALB 260918 106.00 C,CALL,106.0,2026-09-18,4.0,649,603340.0,2303730.0,3265.0,6,342.0,48.783,-36.507,-1.4883720930232491,-1.8604651162790753,1.227573182247399,0.28328611898016387,contract+owner_sum
2026-09-14,HK.00700,腾讯控股,HK.TCH260918C435000,TCH 260918 435.00 C,CALL,435.0,2026-09-18,4.0,1598,732118.0,2015274.0,4782.0,3,1105.0,35.816,1.86,0.5135387488328869,-1.073762838468717,1.904319554110545,0.6502554575011477,contract+owner_sum
2026-09-15,HK.02513,Z.AI,HK.KAT260918C710000,KAT 260918 710.00 C,CALL,710.0,2026-09-18,3.0,3645,5720597.0,15578110.0,8476.0,7,801.0,89.051,-75.587,-5.68654646324549,0.832177531206657,5.882352941176472,8.823529411764696,contract+owner_sum
